data_idx	sorted_idx	orig_pred	new_pred	gold_label	contrast_label	orig_contrast_prob_pred	new_contrast_prob_pred	orig_input	edited_input	orig_editable_seg	edited_editable_seg	minimality	num_edit_rounds	mask_frac	duration	error
411	0	1	0	1	0	0.0067832814529538155	0.93525493	Very rarely does Denzil Washington make a bad movie and come to think of it that goes for Kevin Kline and in this case , this must count as one of their best films. It is more about of film about how strong friendship can more than the story of Steve Biko although we do get an insight into what the man was like and how far the reporter and friend Donald Woods went to preserve the mans name and let the world know what a corrupt , putrid society South Africa was. The Direction is outstanding from David Attenborough as it was for Gandhi although if there is any critisism to be aimed it could be at the length of the film. Two and a half hours is a long time to sit through a historic movie .What is amazing is how he manages to control all the extras. Thousands of people in both films. This film really does open your eyes to what happened before the break up of Aparthiet and you cannot fail to moved by it. 8 out of 10.	 This is one of the worst films I have ever seen. The film is based on the story of a man named Denzil , a  man from Kline . Both films count as  one of their  worst. We get an insight about how strong  he was in the story of  the mans father, Biko  ; but we do get an insight into what the man was like and how far the  man went. Donald Woods  is the mans  father. What does the world know  about the putrid society South Africa ? Attenborough 's epiisis m could be  one of the  worst and a half  hours of a  film. He goes through a  film and sees how he  manages to  overcome all the  stereotypes of people in both films! Don't open your eyes to what happened before the break up of  Sahiet and you will not be disappointed.	Very rarely does Denzil Washington make a bad movie and come to think of it that goes for Kevin Kline and in this case, this must count as one of their best films. It is more about of film about how strong friendship can more than the story of Steve Biko although we do get an insight into what the man was like and how far the reporter and friend Donald Woods went to preserve the mans name and let the world know what a corrupt, putrid society South Africa was. The Direction is outstanding from David Attenborough as it was for Gandhi although if there is any critisism to be aimed it could be at the length of the film. Two and a half hours is a long time to sit through a historic movie.What is amazing is how he manages to control all the extras. Thousands of people in both films. This film really does open your eyes to what happened before the break up of Aparthiet and you cannot fail to moved by it. 8 out of 10. 	 This is one of the worst films I have ever seen. The film is based on the story of a man named Denzil , a  man from Kline . Both films count as  one of their  worst. We get an insight about how strong  he was in the story of  the mans father, Biko  ; but we do get an insight into what the man was like and how far the  man went. Donald Woods  is the mans  father. What does the world know  about the putrid society South Africa ? Attenborough 's epiisis m could be  one of the  worst and a half  hours of a  film. He goes through a  film and sees how he  manages to  overcome all the  stereotypes of people in both films! Don't open your eyes to what happened before the break up of  Sahiet and you will not be disappointed.	0.6476683937823834	1	0.5	2.4691824913024902	False
141	0	0	0	1	0	0.6825411319732666	0.9905759	Exceptionally horrible tale that I can barely put into words. The best part of the movie was when one of the murder victims turns up at the end, alive and well, only to be massacred again. There is the chance that I missed some crucial plot elements since I may have been in a slight coma during the time this baby was on. The box that the movie comes in shows scenes that are never even in the film. I was lured in by the crude images of bondage torture and promises of a 'Euro-trash, sexy horror flick.' I get the feeling this was the budget version and about one quarter of the film was left out. All the good stuff more than likely. I got the PG-13 addition that made about as much sense as the end to the new 'Planet of the Apes' movie. Watch this one with a friend and a bottle of the hard stuff. You'll need it.	 This is one of the worst films I have ever put into  mind. This was the first part of the movie . It was one of the  worst movies I had ever seen. I grew up at the  end of this movie and it was supposed to be  aired again! There is the  negative elements since I may have been  disappointed by the time this  film was on, but the film was kicked in by the  terrible images of bondage  and a  non-trash, s pooky ending. If this was the  first time I thought about one  minute of the film was  based on the  sequel to the new ' Rocket of the Ape ', I recommend sharing this one with a friend and a  friend. The rest of the  movie is a waste of time. You'll enjoy	Exceptionally horrible tale that I can barely put into words. The best part of the movie was when one of the murder victims turns up at the end, alive and well, only to be massacred again. There is the chance that I missed some crucial plot elements since I may have been in a slight coma during the time this baby was on. The box that the movie comes in shows scenes that are never even in the film. I was lured in by the crude images of bondage torture and promises of a 'Euro-trash, sexy horror flick.' I get the feeling this was the budget version and about one quarter of the film was left out. All the good stuff more than likely. I got the PG-13 addition that made about as much sense as the end to the new 'Planet of the Apes' movie. Watch this one with a friend and a bottle of the hard stuff. You'll need it. 	 This is one of the worst films I have ever put into  mind. This was the first part of the movie . It was one of the  worst movies I had ever seen. I grew up at the  end of this movie and it was supposed to be  aired again! There is the  negative elements since I may have been  disappointed by the time this  film was on, but the film was kicked in by the  terrible images of bondage  and a  non-trash, s pooky ending. If this was the  first time I thought about one  minute of the film was  based on the  sequel to the new ' Rocket of the Ape ', I recommend sharing this one with a friend and a  friend. The rest of the  movie is a waste of time. You'll enjoy	0.6978021978021978	1	0.5	2.1027300357818604	False
268	0	1	1	0	1	0.9352720975875854	0.99585956	A great film requiring an acquired taste. If you're into action, wham bam films and hate serious love stories then its not for you. Otherwise, if you like to sit in front of a good intelligent movie now and again I recommend this very highly. Easily the best film produced in Bollywood this century.  The only other Indian film I would give 10/10 for is Dil Wale Dulhaniya Le Jayenge. Even then it comes second to this masterpiece.	 This is  a very good film. It is an  excellent film if you 're   w ish bam films and  some serious  funny stories . its  not for you, if you  want to sit in front ? this is a  great film now  and again ! very  good  compared to any Indian film produced in  India. this  is one of the best other Indian film  i would give 10 stars. Dil Wale Dulhaniya  and Jayenge gave it 10 stars!	A great film requiring an acquired taste. If you're into action, wham bam films and hate serious love stories then its not for you. Otherwise, if you like to sit in front of a good intelligent movie now and again I recommend this very highly. Easily the best film produced in Bollywood this century. The only other Indian film I would give 10/10 for is Dil Wale Dulhaniya Le Jayenge. Even then it comes second to this masterpiece. 	 This is  a very good film. It is an  excellent film if you 're   w ish bam films and  some serious  funny stories . its  not for you, if you  want to sit in front ? this is a  great film now  and again ! very  good  compared to any Indian film produced in  India. this  is one of the best other Indian film  i would give 10 stars. Dil Wale Dulhaniya  and Jayenge gave it 10 stars!	0.6551724137931034	1	0.5	1.6006181240081787	False
54	0	0	1	0	1	0.008796599693596363	0.9228281	John Heder was absolutely horrendous in this movie. I felt like I was watching a bad college kid act for the first time in a student film. Anna Farris was par for the course, not good, but not horrible (plus she's cute). Dianne Keaton should have known better. Jeff Daniels was the only saving grace in this movie (even though it was poor judgement on his part as well).   All in all, I would avoid this at all costs. I'm just glad I didn't pay to see it!   John Heder will forever be stuck in the typecast role of' the dorky kid,' unless he does some SERIOUS work on his acting chops.	 I saw this movie the first time in a  movie. She's a great actress ( Farris  ) (plus she's  great as Dianne Keaton  ). Daniels was  great in this  movie (even  though it was  not on his part as  well).   All in all, I would  recommend this at all costs. I'm just  glad I didn't  wait to see it! Michael Heder  is great in the  poorky  role he does  VERY SERIOUS work on his part.	John Heder was absolutely horrendous in this movie. I felt like I was watching a bad college kid act for the first time in a student film. Anna Farris was par for the course, not good, but not horrible (plus she's cute). Dianne Keaton should have known better. Jeff Daniels was the only saving grace in this movie (even though it was poor judgement on his part as well). All in all, I would avoid this at all costs. I'm just glad I didn't pay to see it! John Heder will forever be stuck in the typecast role of' the dorky kid,' unless he does some SERIOUS work on his acting chops. 	 I saw this movie the first time in a  movie. She's a great actress ( Farris  ) (plus she's  great as Dianne Keaton  ). Daniels was  great in this  movie (even  though it was  not on his part as  well).   All in all, I would  recommend this at all costs. I'm just  glad I didn't  wait to see it! Michael Heder  is great in the  poorky  role he does  VERY SERIOUS work on his part.	0.5112781954887218	1	0.5	1.3676002025604248	False
281	0	1	0	1	0	0.011905863881111145	0.8699058	This movie is beautifully designed! There are no flaws. Not in the design of the set, the lighting, the sounds, the plot. The script is an invitation to a complex game where the participants are on a simple mission.  Paxton is at his best in this role. His mannerisms, the infections used in the tones of his voice are without miscue. Each shot meticulously done! Surprises turn up one after another when the movie reaches past its first hour. This may not be the best picture of the year, but it's a gem that has been very well polished. It's not for the simple mind.	 This movie flaws the sound of the set and the sounds. This is a  film where the participants are on a  trip.  Paxton  is the only actor in this  film. The vocalisms are used in the  lanes of his voice  (cue s strangely done ). The two protagonists turn up one after another , but the film never reaches past its first  point. It's supposed to be the  first of the  film, it's a  movie that has been  canceled, it's a waste of time.	This movie is beautifully designed! There are no flaws. Not in the design of the set, the lighting, the sounds, the plot. The script is an invitation to a complex game where the participants are on a simple mission. Paxton is at his best in this role. His mannerisms, the infections used in the tones of his voice are without miscue. Each shot meticulously done! Surprises turn up one after another when the movie reaches past its first hour. This may not be the best picture of the year, but it's a gem that has been very well polished. It's not for the simple mind. 	 This movie flaws the sound of the set and the sounds. This is a  film where the participants are on a  trip.  Paxton  is the only actor in this  film. The vocalisms are used in the  lanes of his voice  (cue s strangely done ). The two protagonists turn up one after another , but the film never reaches past its first  point. It's supposed to be the  first of the  film, it's a  movie that has been  canceled, it's a waste of time.	0.5819672131147541	1	0.5	1.738312005996704	False
480	0	0	1	0	1	0.44276824593544006	0.812307	Fascinating yet unsettling look at Edith Bouvier Beale (Big Edie) and her daughter (Little Edie) aunt and first cousin to the late Jacquelyn Kennedy Onasis. They live in a rodent infested, rundown mansion which was considered a health hazard by the city. It becomes quite clear very quickly that these two are well past eccentric. Little Edie seems to be the most off as she acts with the mindset of a ten year old even though she is actually 53. The content is pretty much made up of two things. The first are the conversations were Little Edie lambastes Big Edie for driving away all her potential suitors and ruining her aspiring career as writer, actress, and dancer. These discussions usually become very rhetorical, nonsensical, and often times amusing. The second part consists of long bouts of attempted singing by both parties. Each of course thinks their singing is perfect and it's only the other who sounds bad. In one amazing scene Big Edie actually physically attacks Little Edie with her cane just to get her to stop her warbling. Very captivating yet one gets the feeling that their is some serious exploitation going on here and the subjects are just too far gone to know it. The filmmakers seem to treat this like a freak show at the circus, coming each day to record (and chuckle) at whatever bizarre behavior may come about. Ultimately this is a sad picture as it shows how the world has simply past these two by. Their hopes and dreams as decayed as the mansion they live in. Despite their bickering these two need each other more than ever. For without the other there would be no refuge from the loneliness. Most amazing line comes from Big Edie whose many cats relieve themselves throughout her bedroom. Her response to a complaint about the smell is simply unbelievable.	Hugh Bouvier Beale (Big Edie) is an actress (Little Edie) and Jacquelyn Kennedy, a philasis tic mansion which was considered a health hazard by the city. She acts with the wife of a ten year old ( even though she is actually ill) who accoastes Big Edie to all her potential suitor s. Acting her'career as writer, actress, and dancer? The most important part consists of long fights by both parties : one of the other who tries to cut her cane just to get her to stop her warbling ; the other has the feeling that their relationship with each other is some serious nonsense. It is hard to treat this problem which may come about because of the mansion they live in and their bickering with each other more than ever! If the other there would be no denying that Big Edie, the actress, and the dancers, were a great actress and acted by themselves throughout her career. The film is based on 'The Mansion', whose response to a misunderstanding of the city's health hazard, was incredibly well done and well portrayed. It is an excellent	Fascinating yet unsettling look at Edith Bouvier Beale (Big Edie) and her daughter (Little Edie) aunt and first cousin to the late Jacquelyn Kennedy Onasis. They live in a rodent infested, rundown mansion which was considered a health hazard by the city. It becomes quite clear very quickly that these two are well past eccentric. Little Edie seems to be the most off as she acts with the mindset of a ten year old even though she is actually 53. The content is pretty much made up of two things. The first are the conversations were Little Edie lambastes Big Edie for driving away all her potential suitors and ruining her aspiring career as writer, actress, and dancer. These discussions usually become very rhetorical, nonsensical, and often times amusing. The second part consists of long bouts of attempted singing by both parties. Each of course thinks their singing is perfect and it's only the other who sounds bad. In one amazing scene Big Edie actually physically attacks Little Edie with her cane just to get her to stop her warbling. Very captivating yet one gets the feeling that their is some serious exploitation going on here and the subjects are just too far gone to know it. The filmmakers seem to treat this like a freak show at the circus, coming each day to record (and chuckle) at whatever bizarre behavior may come about. Ultimately this is a sad picture as it shows how the world has simply past these two by. Their hopes and dreams as decayed as the mansion they live in. Despite their bickering these two need each other more than ever. For without the other there would be no refuge from the loneliness. Most amazing line comes from Big Edie whose many cats relieve themselves throughout her bedroom. Her response to a complaint about the smell is simply unbelievable. 	Hugh Bouvier Beale (Big Edie) is an actress (Little Edie) and Jacquelyn Kennedy, a philasis tic mansion which was considered a health hazard by the city. She acts with the wife of a ten year old ( even though she is actually ill) who accoastes Big Edie to all her potential suitor s. Acting her'career as writer, actress, and dancer? The most important part consists of long fights by both parties : one of the other who tries to cut her cane just to get her to stop her warbling ; the other has the feeling that their relationship with each other is some serious nonsense. It is hard to treat this problem which may come about because of the mansion they live in and their bickering with each other more than ever! If the other there would be no denying that Big Edie, the actress, and the dancers, were a great actress and acted by themselves throughout her career. The film is based on 'The Mansion', whose response to a misunderstanding of the city's health hazard, was incredibly well done and well portrayed. It is an excellent	0.7558139534883721	1	0.5	3.375260591506958	False
132	0	0	0	0	1	0.0016088156262412667	0.1519332	In my Lit. class we've just finished the book, Hatchet, and this movie is nothing like the book. (1) Brian never ate worms in the book. (2) He didn't know the pilot's name. (3) His mom was cheating on his father in a station wagon not in the woods where anyone could see. (4) The man the mother is cheating with doesn't have black hair, he has blonde.   Now for the unrealistic parts of the movie: (1) A thirteen year old can't punch his fist through a window in one punch.   And for the acting, the kid who played Brian was a horrible actor.   However, I do believe that the scenery was impressive, though I highly doubt the director even read the book.  This movie is good if you have not read the book Hatchet, by Gary Paulsen, but if you have, then begin a complaint letter to the director.	" I've just  read the book Hatchet,  but I don't know the  director's name. The book is about a man cheating on his  wife in a station wagon not in the woods where anyone could see him. He does not have black hair, but he has  black hair in parts of the  movie. One year old  boy burst through a  book and realizes that the  director hasn't read the book! If you have not read the book Hatchet,  please contact Gary Paulsen,  and if you have, then begin a  letter letter to the director : """	In my Lit. class we've just finished the book, Hatchet, and this movie is nothing like the book. (1) Brian never ate worms in the book. (2) He didn't know the pilot's name. (3) His mom was cheating on his father in a station wagon not in the woods where anyone could see. (4) The man the mother is cheating with doesn't have black hair, he has blonde. Now for the unrealistic parts of the movie: (1) A thirteen year old can't punch his fist through a window in one punch. And for the acting, the kid who played Brian was a horrible actor. However, I do believe that the scenery was impressive, though I highly doubt the director even read the book. This movie is good if you have not read the book Hatchet, by Gary Paulsen, but if you have, then begin a complaint letter to the director. 	" I've just  read the book Hatchet,  but I don't know the  director's name. The book is about a man cheating on his  wife in a station wagon not in the woods where anyone could see him. He does not have black hair, but he has  black hair in parts of the  movie. One year old  boy burst through a  book and realizes that the  director hasn't read the book! If you have not read the book Hatchet,  please contact Gary Paulsen,  and if you have, then begin a  letter letter to the director : """	0.6432432432432432	1	0.5	1.336737871170044	False
232	0	0	1	0	1	0.12343257665634155	0.99938357	"I knew my summary would get you. How is this movie like a Pet Rock and Disco?! Well, unless you lived through the 1970s or 80s, you probably can't understand WHY anyone would like a New Coke or own a Pet Rock (and frankly, at least in the case of Pet Rocks, I STILL don't understand it completely). They're just a couple things that seemed to make sense at the time but really baffle the younger generation. The same can be said for Kay Kyser and his band. At the time (the 1940s mostly), they were very popular and had enough clout that the studio starred them with Boris Karloff, Bela Lugosi AND Peter Lorre in this film. Yet, if you didn't live at that time (it was well before my time), you wonder why anyone liked this sort of ""entertainment"". After all, Kyser and his band mates are incredibly obnoxious and their humor is very, very broad (i.e., unsophisticated and cheesy). Frankly, I couldn't stand their antics nor did I appreciate that there were just too many musical numbers in the film. Because of these factors, the great supporting cast was given a back seat and fans of these actors will probably be disappointed.  The film involves Kyser and the band coming to a mansion where a young lady and her wacky aunt live. Once there, the bridge is washed out and strange happenings begin. Eventually, it culminates in some attempts on Sally's life and a séance (of sorts). It's all played for laughs--and it's really not a horror movie despite the cast.  Overall, it's passable entertainment at best. As a Lugosi and Karloff fan, I sure felt cheated having to watch Kyser and his knuckleheads."	 This is one of my favorite Pet Rock and Disco movies of the 80s or 80s. It was a great movie for Kay Kyser and his  band at the time (the  band mates) and I loved them with Boris Karloff, Bela Lugosi AND Peter Lor! I didn't live at that time (it was well before my time ), but I really enjoyed this sort of  deertainment, and all in all, Kyser and his band mates are  great (i.e.,  i.e., the fact that there were  no musical numbers in the  film). Kyser and the band  are in the mansion where a young lady and her wacky  wife are washed out  ; happenings begin based on Sally's life  - and the band is incredibly talented and talented. All ins-- Lugosi and Karloff  are great. I would love to watch Kyser 's knuckleheads (	"I knew my summary would get you. How is this movie like a Pet Rock and Disco?! Well, unless you lived through the 1970s or 80s, you probably can't understand WHY anyone would like a New Coke or own a Pet Rock (and frankly, at least in the case of Pet Rocks, I STILL don't understand it completely). They're just a couple things that seemed to make sense at the time but really baffle the younger generation. The same can be said for Kay Kyser and his band. At the time (the 1940s mostly), they were very popular and had enough clout that the studio starred them with Boris Karloff, Bela Lugosi AND Peter Lorre in this film. Yet, if you didn't live at that time (it was well before my time), you wonder why anyone liked this sort of ""entertainment"". After all, Kyser and his band mates are incredibly obnoxious and their humor is very, very broad (i.e., unsophisticated and cheesy). Frankly, I couldn't stand their antics nor did I appreciate that there were just too many musical numbers in the film. Because of these factors, the great supporting cast was given a back seat and fans of these actors will probably be disappointed. The film involves Kyser and the band coming to a mansion where a young lady and her wacky aunt live. Once there, the bridge is washed out and strange happenings begin. Eventually, it culminates in some attempts on Sally's life and a séance (of sorts). It's all played for laughs--and it's really not a horror movie despite the cast. Overall, it's passable entertainment at best. As a Lugosi and Karloff fan, I sure felt cheated having to watch Kyser and his knuckleheads. "	 This is one of my favorite Pet Rock and Disco movies of the 80s or 80s. It was a great movie for Kay Kyser and his  band at the time (the  band mates) and I loved them with Boris Karloff, Bela Lugosi AND Peter Lor! I didn't live at that time (it was well before my time ), but I really enjoyed this sort of  deertainment, and all in all, Kyser and his band mates are  great (i.e.,  i.e., the fact that there were  no musical numbers in the  film). Kyser and the band  are in the mansion where a young lady and her wacky  wife are washed out  ; happenings begin based on Sally's life  - and the band is incredibly talented and talented. All ins-- Lugosi and Karloff  are great. I would love to watch Kyser 's knuckleheads (	0.7093023255813954	1	0.5	2.4409329891204834	False
362	0	1	1	0	1	0.9943937063217163	0.91811055	"This is the first Michael Vartan movie i've seen-i haven't seen Alias- and i was curious to see if the guy can act.He sure can and is likable in this movie.Natasha Henstridge is of course gorgeous but she is usually in more physical and action roles,so i found her very good and lovable in this different""sweet"" role of a schoolteacher. Some of the negative comments i read are true,the movie is full of clichés and the story doesn't ring true at all.Also,even though every character in the movie remarks how good they look together,i don't think there is screen chemistry there. However,i enjoyed this movie.The locales are nice,the characters are likable and goodlooking and the supporting actors are pretty good. If you are expecting to see a great romance,this is not it.But if you want to see a pleasant innocent goodlooking movie with likable characters its very good."	 I love Vartan . I would love to see  a movie like this. She is laughable in this  movie.Matasha Henstridge is of course  better in more physical and action roles than the character of a school,the movie is full of  characters, the story doesn' t match every character in the  movie, they look together well, there is screen  playable and good acting. It's nice to see a  movie that doesn't disappoint.I would like to see a movie if you liked it.	"This is the first Michael Vartan movie i've seen-i haven't seen Alias- and i was curious to see if the guy can act.He sure can and is likable in this movie.Natasha Henstridge is of course gorgeous but she is usually in more physical and action roles,so i found her very good and lovable in this different""sweet"" role of a schoolteacher. Some of the negative comments i read are true,the movie is full of clichés and the story doesn't ring true at all.Also,even though every character in the movie remarks how good they look together,i don't think there is screen chemistry there. However,i enjoyed this movie.The locales are nice,the characters are likable and goodlooking and the supporting actors are pretty good. If you are expecting to see a great romance,this is not it.But if you want to see a pleasant innocent goodlooking movie with likable characters its very good. "	 I love Vartan . I would love to see  a movie like this. She is laughable in this  movie.Matasha Henstridge is of course  better in more physical and action roles than the character of a school,the movie is full of  characters, the story doesn' t match every character in the  movie, they look together well, there is screen  playable and good acting. It's nice to see a  movie that doesn't disappoint.I would like to see a movie if you liked it.	0.7213114754098361	1	0.5	2.0008456707000732	False
56	0	0	0	0	1	0.011470385827124119	0.1829387	"""Houseboat Horror"" is often regarded as the worst Australian film ever made and described as a typical slasher film,which carried the promotion 'See the movie that can't get an Academy Award'.An underground disco band members begins to die slashed to death by burned maniac as they are attempting to shoot a music video on a remote lake in the Australian outback.Badly acted and written slasher flick with zero suspense and annoying characters.It certainly delivers the gore:heads are split in half with a machete,throats are cut and a woman is killed with a horseshoe.If you like cheesy slasher movies you can give this one a try,but you have been warned.At least it's better than Swedish ""The Bleeder"".4 out of 10."	" ""The Bleeder"" is a cheesy slasher.Also,the ""Museboat  "" is just as good as a  classic slasher .I don ' t get an Academy  Award for disco ,but it's not as sla ppy and maniac as they are  supposed to shoot a  movie on a remote  remote.The slasher  suspense  sequences are  filmed with a ma chete ofthroats  and a woman is  shot with a horseshoe!Acheesy slasher  flick.If you can  't get one  of this,but you have been  able to enjoy ""The Bleeder ""."	"""Houseboat Horror"" is often regarded as the worst Australian film ever made and described as a typical slasher film,which carried the promotion 'See the movie that can't get an Academy Award'.An underground disco band members begins to die slashed to death by burned maniac as they are attempting to shoot a music video on a remote lake in the Australian outback.Badly acted and written slasher flick with zero suspense and annoying characters.It certainly delivers the gore:heads are split in half with a machete,throats are cut and a woman is killed with a horseshoe.If you like cheesy slasher movies you can give this one a try,but you have been warned.At least it's better than Swedish ""The Bleeder"".4 out of 10. "	" ""The Bleeder"" is a cheesy slasher.Also,the ""Museboat  "" is just as good as a  classic slasher .I don ' t get an Academy  Award for disco ,but it's not as sla ppy and maniac as they are  supposed to shoot a  movie on a remote  remote.The slasher  suspense  sequences are  filmed with a ma chete ofthroats  and a woman is  shot with a horseshoe!Acheesy slasher  flick.If you can  't get one  of this,but you have been  able to enjoy ""The Bleeder ""."	0.7152777777777778	1	0.5	1.9749579429626465	False
441	0	1	1	1	0	0.20411059260368347	0.23342209	Back in 1994, I had a really lengthy vacation around the Fourth of July - something like 17 days off in a row what with two weeks paid vacation, weekends and the holiday itself. I stayed in town during that time, hanging out at my parents' house a lot.  I didn't have a TV in my apartment so I used to watch my parents' tube. I had just finished watching a segment of the X Files when a program came on called Personal FX. I was hooked instantly. I had always been fascinated with items in our home that had come from my parents' family homes and through inheritances from relatives' estates, and often wondered about their history, value, etc.  After my long vacation, I used to go to my folks' house on my lunch-hours just to catch Personal FX.  I can remember one episode during which co-host Claire Carter announced that the New York apartment in which the series was filmed was being renovated and that once said renovations were complete that Personl FX would return to the air.  It never did! Personal FX was the first -and best - of the collectible shows. And it vanished from the air! Almost fifteen years later, I'm still sore.  Way to go, FX.	 I saw this movie on the Fourth of July -  when I was in a  family home, I rented it out at my parents'  estates. I didn't have a  movie in my apartment , so I decided to watch my parents'  movies. After watching a  movie of the X  l FX ( Personal FX ) I had a lot of memories in our home that had come  from my parents' family homes and through  receipts from relatives' estates. My parents had no idea about their history, value,  etc., but I wanted to go to my  parents' house to see Xl Personal FX! I wish the xl FX would return to the  theater. And fifteen years later, I'm glad that	Back in 1994, I had a really lengthy vacation around the Fourth of July - something like 17 days off in a row what with two weeks paid vacation, weekends and the holiday itself. I stayed in town during that time, hanging out at my parents' house a lot. I didn't have a TV in my apartment so I used to watch my parents' tube. I had just finished watching a segment of the X Files when a program came on called Personal FX. I was hooked instantly. I had always been fascinated with items in our home that had come from my parents' family homes and through inheritances from relatives' estates, and often wondered about their history, value, etc. After my long vacation, I used to go to my folks' house on my lunch-hours just to catch Personal FX. I can remember one episode during which co-host Claire Carter announced that the New York apartment in which the series was filmed was being renovated and that once said renovations were complete that Personl FX would return to the air. It never did! Personal FX was the first -and best - of the collectible shows. And it vanished from the air! Almost fifteen years later, I'm still sore. Way to go, FX. 	 I saw this movie on the Fourth of July -  when I was in a  family home, I rented it out at my parents'  estates. I didn't have a  movie in my apartment , so I decided to watch my parents'  movies. After watching a  movie of the X  l FX ( Personal FX ) I had a lot of memories in our home that had come  from my parents' family homes and through  receipts from relatives' estates. My parents had no idea about their history, value,  etc., but I wanted to go to my  parents' house to see Xl Personal FX! I wish the xl FX would return to the  theater. And fifteen years later, I'm glad that	0.6408163265306123	1	0.5	2.0294244289398193	False
60	0	0	1	0	1	0.033165253698825836	0.7837906	"For the life of me, I cannot get why they would want to make a movie about the ""Jerry Springer Show"". It's so incrediably trashy. Some ways, sadly it's a guilty pleasure. We all have to admit that we've seen at least one episode. It's part of our pop culture. I saw this on USA recently. It's pretty bad. I will admit that. Jerry does a horrible job of what I think he meant as acting. Or something like it. Jamie Pressley is in it. She's playing herself basically. All she needed was her lover boy, Kid Rock. It would've been perfect then. So, I would recommend skipping ""Ringmaster"". Just watch the ""Jerry Springer Show"". It's more enjoyable than this.  2/10"	" I don't think they would want to make a  movie about the ""Jerry Springer  Show"". It's a  show that we've seen at least one  show. It's part of our  story. It's  not a  show like what I think he meant as  "" something like it "". Jamie Pressley is  beautiful and she's playing herself . All she  needed was her  little boy, Kid Rock! I've  never seen more. Also, I  likeRingmaster, the ""Jerry Springer Show."" It's a show that"	"For the life of me, I cannot get why they would want to make a movie about the ""Jerry Springer Show"". It's so incrediably trashy. Some ways, sadly it's a guilty pleasure. We all have to admit that we've seen at least one episode. It's part of our pop culture. I saw this on USA recently. It's pretty bad. I will admit that. Jerry does a horrible job of what I think he meant as acting. Or something like it. Jamie Pressley is in it. She's playing herself basically. All she needed was her lover boy, Kid Rock. It would've been perfect then. So, I would recommend skipping ""Ringmaster"". Just watch the ""Jerry Springer Show"". It's more enjoyable than this. 2/10 "	" I don't think they would want to make a  movie about the ""Jerry Springer  Show"". It's a  show that we've seen at least one  show. It's part of our  story. It's  not a  show like what I think he meant as  "" something like it "". Jamie Pressley is  beautiful and she's playing herself . All she  needed was her  little boy, Kid Rock! I've  never seen more. Also, I  likeRingmaster, the ""Jerry Springer Show."" It's a show that"	0.5414012738853503	1	0.5	1.2925491333007812	False
