data_idx	sorted_idx	orig_pred	new_pred	gold_label	contrast_label	orig_contrast_prob_pred	new_contrast_prob_pred	orig_input	edited_input	orig_editable_seg	edited_editable_seg	minimality	num_edit_rounds	mask_frac	duration	error
253	2	contradiction	contradiction	contradiction	entailment	0.00010232073691440746	0.0008923158	The man in the sailor suit is holding literature. </s> A chef is cooking stew.	The man in the sailor suit is holding literature. </s> A  man is holding food stew.	The man in the sailor suit is holding literature.</s> A chef is cooking stew.</s>	The man in the sailor suit is holding literature. </s> A  man is holding food stew.	0.5625	1	0.309375	1.1861763000488281	False
81	0	entailment	entailment	entailment	contradiction	0.0015592278214171529	0.0041856156	A gymnast is seen defying gravity as she performs an impressive move several feet above the parallel bars. </s> a gymanst performing	A gymnast is seen defying gravity as she performs an impressive move several feet above the parallel bars. </s> a woman is	A gymnast is seen defying gravity as she performs an impressive move several feet above the parallel bars.</s> a gymanst performing</s>	A gymnast is seen defying gravity as she performs an impressive move several feet above the parallel bars. </s> a woman is	0.30434782608695654	1	0.515625	0.7254276275634766	False
207	0	contradiction	entailment	contradiction	entailment	7.015502342255786e-05	0.91745764	A rugby player swings his leg back to punt the ball. </s> There is a person sitting on the bed.	A rugby player swings his leg back to punt the ball. </s> There is a person  playing on the field.	A rugby player swings his leg back to punt the ball.</s> There is a person sitting on the bed.</s>	A rugby player swings his leg back to punt the ball. </s> There is a person  playing on the field.	0.3333333333333333	1	0.275	0.6241164207458496	False
207	1	contradiction	entailment	contradiction	entailment	7.015502342255786e-05	0.8789381	A rugby player swings his leg back to punt the ball. </s> There is a person sitting on the bed.	A rugby player swings his leg back to punt the ball. </s> There is a person  playing rugby on the field.	A rugby player swings his leg back to punt the ball.</s> There is a person sitting on the bed.</s>	A rugby player swings his leg back to punt the ball. </s> There is a person  playing rugby on the field.	0.38095238095238093	1	0.1375	0.6241164207458496	False
207	2	contradiction	entailment	contradiction	entailment	7.015502342255786e-05	0.8789381	A rugby player swings his leg back to punt the ball. </s> There is a person sitting on the bed.	A rugby player swings his leg back to punt the ball. </s> There is a person  playing rugby on the field.	A rugby player swings his leg back to punt the ball.</s> There is a person sitting on the bed.</s>	A rugby player swings his leg back to punt the ball. </s> There is a person  playing rugby on the field.	0.38095238095238093	1	0.10312500000000001	0.6241164207458496	False
268	0	contradiction	entailment	contradiction	entailment	1.7125792510341853e-05	0.80447143	A man swings his tennis racquet as the tennis ball gets closer to him. </s> A man is shooting a basketball at the goal.	A man swings his tennis racquet as the tennis ball gets closer to him. </s> A man is  playing a  sport at the tennis court	A man swings his tennis racquet as the tennis ball gets closer to him.</s> A man is shooting a basketball at the goal.</s>	A man swings his tennis racquet as the tennis ball gets closer to him. </s> A man is  playing a  sport at the tennis court	0.32	1	0.275	0.8937997817993164	False
268	1	contradiction	entailment	contradiction	entailment	1.7125792510341853e-05	0.42341506	A man swings his tennis racquet as the tennis ball gets closer to him. </s> A man is shooting a basketball at the goal.	A man swings his tennis racquet as the tennis ball gets closer to him. </s> A man is shooting a  ball at the tennis court.	A man swings his tennis racquet as the tennis ball gets closer to him.</s> A man is shooting a basketball at the goal.</s>	A man swings his tennis racquet as the tennis ball gets closer to him. </s> A man is shooting a  ball at the tennis court.	0.32	1	0.1375	0.8937997817993164	False
268	2	contradiction	entailment	contradiction	entailment	1.7125792510341853e-05	0.42341506	A man swings his tennis racquet as the tennis ball gets closer to him. </s> A man is shooting a basketball at the goal.	A man swings his tennis racquet as the tennis ball gets closer to him. </s> A man is shooting a  ball at the tennis court.	A man swings his tennis racquet as the tennis ball gets closer to him.</s> A man is shooting a basketball at the goal.</s>	A man swings his tennis racquet as the tennis ball gets closer to him. </s> A man is shooting a  ball at the tennis court.	0.32	1	0.10312500000000001	0.8937997817993164	False
118	0	entailment	contradiction	entailment	contradiction	0.008865156210958958	0.99986994	A crowd of people in a stadium decked out in white, yellow and green cheer and clap for the team below. </s> a crwod is cheering	A crowd of people in a stadium decked out in white, yellow and green cheer and clap for the team below. </s> No one in the cood is cheering	A crowd of people in a stadium decked out in white, yellow and green cheer and clap for the team below.</s> a crwod is cheering</s>	A crowd of people in a stadium decked out in white, yellow and green cheer and clap for the team below. </s> No one in the cood is cheering	0.39285714285714285	1	0.275	0.6551942825317383	False
118	1	entailment	contradiction	entailment	contradiction	0.008865156210958958	0.99986994	A crowd of people in a stadium decked out in white, yellow and green cheer and clap for the team below. </s> a crwod is cheering	A crowd of people in a stadium decked out in white, yellow and green cheer and clap for the team below. </s> No one in the cood is cheering	A crowd of people in a stadium decked out in white, yellow and green cheer and clap for the team below.</s> a crwod is cheering</s>	A crowd of people in a stadium decked out in white, yellow and green cheer and clap for the team below. </s> No one in the cood is cheering	0.39285714285714285	1	0.24062500000000003	0.6551942825317383	False
59	0	neutral	contradiction	entailment	contradiction	0.02573111094534397	0.99937016	There are two people walking in the sand. </s> Two people walk across the beach.	There are two people walking in the sand. </s> Two people  are swimming in the ocean.	There are two people walking in the sand.</s> Two people walk across the beach.</s>	There are two people walking in the sand. </s> Two people  are swimming in the ocean.	0.5625	1	0.41250000000000003	1.271127700805664	False
59	1	neutral	contradiction	entailment	contradiction	0.02573111094534397	0.99937016	There are two people walking in the sand. </s> Two people walk across the beach.	There are two people walking in the sand. </s> Two people  are swimming in the ocean.	There are two people walking in the sand.</s> Two people walk across the beach.</s>	There are two people walking in the sand. </s> Two people  are swimming in the ocean.	0.5625	1	0.34375	1.271127700805664	False
59	2	neutral	contradiction	entailment	contradiction	0.02573111094534397	0.99937016	There are two people walking in the sand. </s> Two people walk across the beach.	There are two people walking in the sand. </s> Two people  are swimming in the ocean.	There are two people walking in the sand.</s> Two people walk across the beach.</s>	There are two people walking in the sand. </s> Two people  are swimming in the ocean.	0.5625	1	0.309375	1.271127700805664	False
182	0	contradiction	entailment	contradiction	entailment	0.0006469087675213814	0.8993421	A man hammering nails on a shed. </s> The shed is made of t-shirts.	A man hammering nails on a shed. </s> The shed is  being  ham-made.	A man hammering nails on a shed.</s> The shed is made of t-shirts.</s>	A man hammering nails on a shed. </s> The shed is  being  ham-made.	0.5294117647058824	1	0.34375	1.3896493911743164	False
182	1	contradiction	entailment	contradiction	entailment	0.0006469087675213814	0.8993421	A man hammering nails on a shed. </s> The shed is made of t-shirts.	A man hammering nails on a shed. </s> The shed is  being  ham-made.	A man hammering nails on a shed.</s> The shed is made of t-shirts.</s>	A man hammering nails on a shed. </s> The shed is  being  ham-made.	0.5294117647058824	1	0.309375	1.3896493911743164	False
182	2	contradiction	entailment	contradiction	entailment	0.0006469087675213814	0.95863235	A man hammering nails on a shed. </s> The shed is made of t-shirts.	A man hammering nails on a shed. </s> The shed is  being hammer.	A man hammering nails on a shed.</s> The shed is made of t-shirts.</s>	A man hammering nails on a shed. </s> The shed is  being hammer.	0.5882352941176471	1	0.41250000000000003	1.3896493911743164	False
135	0	entailment	contradiction	entailment	contradiction	0.0007988588768057525	0.9986744	A man is riding a bicycle in the street. </s> a bicycle is being ridden	A man is riding a bicycle in the street. </s> a bicycle is  parked in a garage	A man is riding a bicycle in the street.</s> a bicycle is being ridden</s>	A man is riding a bicycle in the street. </s> a bicycle is  parked in a garage	0.5	1	0.275	1.1551001071929932	False
135	1	entailment	contradiction	entailment	contradiction	0.0007988588768057525	0.9159562	A man is riding a bicycle in the street. </s> a bicycle is being ridden	A man is riding a bicycle in the street. </s> a bicycle is being ridden by the woman in the street	A man is riding a bicycle in the street.</s> a bicycle is being ridden</s>	A man is riding a bicycle in the street. </s> a bicycle is being ridden by the woman in the street	0.6875	1	0.1375	1.1551001071929932	False
135	2	entailment	contradiction	entailment	contradiction	0.0007988588768057525	0.9159562	A man is riding a bicycle in the street. </s> a bicycle is being ridden	A man is riding a bicycle in the street. </s> a bicycle is being ridden by the woman in the street	A man is riding a bicycle in the street.</s> a bicycle is being ridden</s>	A man is riding a bicycle in the street. </s> a bicycle is being ridden by the woman in the street	0.6875	1	0.06875	1.1551001071929932	False
135	3	entailment	contradiction	entailment	contradiction	0.0007988588768057525	0.9159562	A man is riding a bicycle in the street. </s> a bicycle is being ridden	A man is riding a bicycle in the street. </s> a bicycle is being ridden by the woman in the street	A man is riding a bicycle in the street.</s> a bicycle is being ridden</s>	A man is riding a bicycle in the street. </s> a bicycle is being ridden by the woman in the street	0.6875	1	0.034375	1.1551001071929932	False
111	0	entailment	contradiction	entailment	contradiction	0.0006447674240916967	0.9984816	A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground. </s> A person is near a pile of coconuts.	A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground. </s> A person  working inside with a  pile of coconuts on the ground	A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground.</s> A person is near a pile of coconuts.</s>	A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground. </s> A person  working inside with a  pile of coconuts on the ground	0.3548387096774194	1	0.275	0.9810581207275391	False
111	1	entailment	contradiction	entailment	contradiction	0.0006447674240916967	0.8353505	A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground. </s> A person is near a pile of coconuts.	A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground. </s> A person is working in the kitchen with a pile of coconuts.	A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground.</s> A person is near a pile of coconuts.</s>	A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground. </s> A person is working in the kitchen with a pile of coconuts.	0.3548387096774194	1	0.06875	0.9810581207275391	False
111	2	entailment	contradiction	entailment	contradiction	0.0006447674240916967	0.8353505	A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground. </s> A person is near a pile of coconuts.	A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground. </s> A person is working in the kitchen with a pile of coconuts.	A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground.</s> A person is near a pile of coconuts.</s>	A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground. </s> A person is working in the kitchen with a pile of coconuts.	0.3548387096774194	1	0.034375	0.9810581207275391	False
111	3	entailment	contradiction	entailment	contradiction	0.0006447674240916967	0.66401273	A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground. </s> A person is near a pile of coconuts.	A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground. </s> A person is  working in the kitchen with a pile of coconuts on the ground	A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground.</s> A person is near a pile of coconuts.</s>	A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground. </s> A person is  working in the kitchen with a pile of coconuts on the ground	0.41935483870967744	1	0.1375	0.9810581207275391	False
125	0	entailment	entailment	entailment	contradiction	0.0030698231421411037	0.011473871	Several men in black t-shirts and caps are using with metal rods to smash food that's lying on a round table with a hole in the center. </s> men using metal rods	Several men in black t-shirts and caps are using with metal rods to smash food that's lying on a round table with a hole in the center. </s> men using metal rods	Several men in black t-shirts and caps are using with metal rods to smash food that's lying on a round table with a hole in the center.</s> men using metal rods</s>	Several men in black t-shirts and caps are using with metal rods to smash food that's lying on a round table with a hole in the center. </s> men using metal rods	0.16666666666666666	1	0.171875	0.5021135807037354	False
125	1	entailment	contradiction	entailment	contradiction	0.0030698231421411037	0.9999523	Several men in black t-shirts and caps are using with metal rods to smash food that's lying on a round table with a hole in the center. </s> men using metal rods	Several men in black t-shirts and caps are using with metal rods to smash food that's lying on a round table with a hole in the center. </s> men with no rods	Several men in black t-shirts and caps are using with metal rods to smash food that's lying on a round table with a hole in the center.</s> men using metal rods</s>	Several men in black t-shirts and caps are using with metal rods to smash food that's lying on a round table with a hole in the center. </s> men with no rods	0.2222222222222222	1	0.275	0.5021135807037354	False
125	2	entailment	contradiction	entailment	contradiction	0.0030698231421411037	0.9999523	Several men in black t-shirts and caps are using with metal rods to smash food that's lying on a round table with a hole in the center. </s> men using metal rods	Several men in black t-shirts and caps are using with metal rods to smash food that's lying on a round table with a hole in the center. </s> men with no rods	Several men in black t-shirts and caps are using with metal rods to smash food that's lying on a round table with a hole in the center.</s> men using metal rods</s>	Several men in black t-shirts and caps are using with metal rods to smash food that's lying on a round table with a hole in the center. </s> men with no rods	0.2222222222222222	1	0.20625000000000002	0.5021135807037354	False
22	0	entailment	contradiction	entailment	contradiction	0.00016422063345089555	0.99990046	A man wearing a red vest is walking past a black and green fence. </s> A man is wearing a vest.	A man wearing a red vest is walking past a black and green fence. </s> A man is wearing a blue vest	A man wearing a red vest is walking past a black and green fence.</s> A man is wearing a vest.</s>	A man wearing a red vest is walking past a black and green fence. </s> A man is wearing a blue vest	0.2727272727272727	1	0.275	1.2044320106506348	False
22	1	entailment	contradiction	entailment	contradiction	0.00016422063345089555	0.99990046	A man wearing a red vest is walking past a black and green fence. </s> A man is wearing a vest.	A man wearing a red vest is walking past a black and green fence. </s> A man is wearing a blue vest	A man wearing a red vest is walking past a black and green fence.</s> A man is wearing a vest.</s>	A man wearing a red vest is walking past a black and green fence. </s> A man is wearing a blue vest	0.2727272727272727	1	0.1375	1.2044320106506348	False
22	2	entailment	contradiction	entailment	contradiction	0.00016422063345089555	0.99998605	A man wearing a red vest is walking past a black and green fence. </s> A man is wearing a vest.	A man wearing a red vest is walking past a black and green fence. </s> A man is wearing a vest and is sitting on the couch watching TV	A man wearing a red vest is walking past a black and green fence.</s> A man is wearing a vest.</s>	A man wearing a red vest is walking past a black and green fence. </s> A man is wearing a vest and is sitting on the couch watching TV	0.5909090909090909	1	0.06875	1.2044320106506348	False
22	3	entailment	contradiction	entailment	contradiction	0.00016422063345089555	0.99998605	A man wearing a red vest is walking past a black and green fence. </s> A man is wearing a vest.	A man wearing a red vest is walking past a black and green fence. </s> A man is wearing a vest and is sitting on the couch watching TV	A man wearing a red vest is walking past a black and green fence.</s> A man is wearing a vest.</s>	A man wearing a red vest is walking past a black and green fence. </s> A man is wearing a vest and is sitting on the couch watching TV	0.5909090909090909	1	0.034375	1.2044320106506348	False
146	0	contradiction	entailment	contradiction	entailment	4.127664215047844e-05	0.97275406	A woman in a red jacket walks down the street in the rain. </s> Woman walks down street on sunny day	A woman in a red jacket walks down the street in the rain. </s> Woman walks down street in the rain	A woman in a red jacket walks down the street in the rain.</s> Woman walks down street on sunny day</s>	A woman in a red jacket walks down the street in the rain. </s> Woman walks down street in the rain	0.36363636363636365	1	0.41250000000000003	1.4033255577087402	False
146	1	contradiction	entailment	contradiction	entailment	4.127664215047844e-05	0.97275406	A woman in a red jacket walks down the street in the rain. </s> Woman walks down street on sunny day	A woman in a red jacket walks down the street in the rain. </s> Woman walks down street in the rain	A woman in a red jacket walks down the street in the rain.</s> Woman walks down street on sunny day</s>	A woman in a red jacket walks down the street in the rain. </s> Woman walks down street in the rain	0.36363636363636365	1	0.34375	1.4033255577087402	False
146	2	contradiction	entailment	contradiction	entailment	4.127664215047844e-05	0.97275406	A woman in a red jacket walks down the street in the rain. </s> Woman walks down street on sunny day	A woman in a red jacket walks down the street in the rain. </s> Woman walks down street in the rain	A woman in a red jacket walks down the street in the rain.</s> Woman walks down street on sunny day</s>	A woman in a red jacket walks down the street in the rain. </s> Woman walks down street in the rain	0.36363636363636365	1	0.309375	1.4033255577087402	False
63	0	neutral	contradiction	entailment	contradiction	0.009732997976243496	0.9963882	Artist on street corner selling his artwork. </s> Someone is selling paintings.	Artist on street corner selling his artwork. </s>  Nobody is selling anything.	Artist on street corner selling his artwork.</s> Someone is selling paintings.</s>	Artist on street corner selling his artwork. </s>  Nobody is selling anything.	0.5384615384615384	1	0.41250000000000003	1.0609948635101318	False
63	1	neutral	entailment	entailment	contradiction	0.009732997976243496	0.0014069891	Artist on street corner selling his artwork. </s> Someone is selling paintings.	Artist on street corner selling his artwork. </s>  An artist is selling his artwork.	Artist on street corner selling his artwork.</s> Someone is selling paintings.</s>	Artist on street corner selling his artwork. </s>  An artist is selling his artwork.	0.6923076923076923	1	0.37812500000000004	1.0609948635101318	False
158	0	contradiction	entailment	contradiction	entailment	0.018081430345773697	0.7067939	A woman cook in an apron is smiling at the camera with two other cooks in the background. </s> A woman not paying attention to the camera	A woman cook in an apron is smiling at the camera with two other cooks in the background. </s> A woman  is paying attention to the camera	A woman cook in an apron is smiling at the camera with two other cooks in the background.</s> A woman not paying attention to the camera</s>	A woman cook in an apron is smiling at the camera with two other cooks in the background. </s> A woman  is paying attention to the camera	0.25	1	0.1375	0.6129105091094971	False
158	1	contradiction	entailment	contradiction	entailment	0.018081430345773697	0.77393436	A woman cook in an apron is smiling at the camera with two other cooks in the background. </s> A woman not paying attention to the camera	A woman cook in an apron is smiling at the camera with two other cooks in the background. </s> A woman cooks while paying attention to the camera	A woman cook in an apron is smiling at the camera with two other cooks in the background.</s> A woman not paying attention to the camera</s>	A woman cook in an apron is smiling at the camera with two other cooks in the background. </s> A woman cooks while paying attention to the camera	0.2857142857142857	1	0.06875	0.6129105091094971	False
158	2	contradiction	entailment	contradiction	entailment	0.018081430345773697	0.77393436	A woman cook in an apron is smiling at the camera with two other cooks in the background. </s> A woman not paying attention to the camera	A woman cook in an apron is smiling at the camera with two other cooks in the background. </s> A woman cooks while paying attention to the camera	A woman cook in an apron is smiling at the camera with two other cooks in the background.</s> A woman not paying attention to the camera</s>	A woman cook in an apron is smiling at the camera with two other cooks in the background. </s> A woman cooks while paying attention to the camera	0.2857142857142857	1	0.034375	0.6129105091094971	False
158	3	contradiction	entailment	contradiction	entailment	0.018081430345773697	0.9353223	A woman cook in an apron is smiling at the camera with two other cooks in the background. </s> A woman not paying attention to the camera	A woman cook in an apron is smiling at the camera with two other cooks in the background. </s> A woman smiles to the camera	A woman cook in an apron is smiling at the camera with two other cooks in the background.</s> A woman not paying attention to the camera</s>	A woman cook in an apron is smiling at the camera with two other cooks in the background. </s> A woman smiles to the camera	0.32142857142857145	1	0.275	0.6129105091094971	False
205	0	contradiction	entailment	contradiction	entailment	0.0003019968280568719	0.8032847	An adorable child leaping to block a soccer ball from entering the goal. </s> A child blocks a goal with his hockey stick.	An adorable child leaping to block a soccer ball from entering the goal. </s> A child blocks a goal with his toy.	An adorable child leaping to block a soccer ball from entering the goal.</s> A child blocks a goal with his hockey stick.</s>	An adorable child leaping to block a soccer ball from entering the goal. </s> A child blocks a goal with his toy.	0.2916666666666667	1	0.1375	0.45917415618896484	False
205	1	contradiction	entailment	contradiction	entailment	0.0003019968280568719	0.8032847	An adorable child leaping to block a soccer ball from entering the goal. </s> A child blocks a goal with his hockey stick.	An adorable child leaping to block a soccer ball from entering the goal. </s> A child blocks a goal with his toy.	An adorable child leaping to block a soccer ball from entering the goal.</s> A child blocks a goal with his hockey stick.</s>	An adorable child leaping to block a soccer ball from entering the goal. </s> A child blocks a goal with his toy.	0.2916666666666667	1	0.10312500000000001	0.45917415618896484	False
