data_idx	sorted_idx	orig_pred	new_pred	gold_label	contrast_label	orig_contrast_prob_pred	new_contrast_prob_pred	orig_input	edited_input	orig_editable_seg	edited_editable_seg	minimality	num_edit_rounds	mask_frac	duration	error
5	0	entailment	contradiction	entailment	contradiction	0.004253227263689041	0.91256016	Runners in various athletic garb, as well as one individual in a spotted-green dragon costume, run to the right. </s> Runners see a dragon costumed person	Runners in various athletic garb, as well as one individual in a spotted-green dragon costume, run to the right. </s>  Runners  in  a costumed dragon race to the left	Runners in various athletic garb, as well as one individual in a spotted-green dragon costume, run to the right.</s> Runners see a dragon costumed person</s>	Runners in various athletic garb, as well as one individual in a spotted-green dragon costume, run to the right. </s>  Runners  in  a costumed dragon race to the left	0.3225806451612903	1	0.5	0.4105246067047119	False
90	0	entailment	contradiction	entailment	contradiction	0.0008516695233993232	0.99910307	A wall hung with multicolored crosses is visible behind the group of young men as they converse. </s> Young men are talking	A wall hung with multicolored crosses is visible behind the group of young men as they converse. </s>  The men are sleeping	A wall hung with multicolored crosses is visible behind the group of young men as they converse.</s> Young men are talking</s>	A wall hung with multicolored crosses is visible behind the group of young men as they converse. </s>  The men are sleeping	0.30434782608695654	1	0.5	0.3031032085418701	False
250	0	contradiction	entailment	contradiction	entailment	0.00014845594705548137	0.8075504	San Fransisco 49ers football field with cheerleaders and a packed stadium. </s> The football game got cancelled and the field is empty.	San Fransisco 49ers football field with cheerleaders and a packed stadium. </s> The football  on the field is full of people	San Fransisco 49ers football field with cheerleaders and a packed stadium.</s> The football game got cancelled and the field is empty.</s>	San Fransisco 49ers football field with cheerleaders and a packed stadium. </s> The football  on the field is full of people	0.4782608695652174	1	0.5	0.2754702568054199	False
73	0	entailment	contradiction	entailment	contradiction	0.000427980994572863	0.9996501	Women in costume stand on a stage. </s> The women are on stage.	Women in costume stand on a stage. </s> The women are sleeping.	Women in costume stand on a stage.</s> The women are on stage.</s>	Women in costume stand on a stage. </s> The women are sleeping.	0.5	1	0.5	0.21634697914123535	False
196	0	contradiction	entailment	contradiction	entailment	0.0008733766153454781	0.98811686	A man sits outdoors with some of his belongings. </s> A man is inside.	A man sits outdoors with some of his belongings. </s> A man is outdoors with some things	A man sits outdoors with some of his belongings.</s> A man is inside.</s>	A man sits outdoors with some of his belongings. </s> A man is outdoors with some things	0.5333333333333333	1	0.5	0.31486058235168457	False
12	0	entailment	entailment	entailment	contradiction	0.0089099807664752	0.06834973	A man sits on a couch beside a colorful cushion with a pencil in his hand. </s> The man is holding a pencil.	A man sits on a couch beside a colorful cushion with a pencil in his hand. </s> The man is  holding a pencil in his hand	A man sits on a couch beside a colorful cushion with a pencil in his hand.</s> The man is holding a pencil.</s>	A man sits on a couch beside a colorful cushion with a pencil in his hand. </s> The man is  holding a pencil in his hand	0.3333333333333333	1	0.5	0.38679981231689453	False
110	0	entailment	contradiction	entailment	contradiction	0.018311327323317528	0.99951196	A man is kayaking in rough waters. </s> The man is in a boat	A man is kayaking in rough waters. </s> The man  is riding a bike	A man is kayaking in rough waters.</s> The man is in a boat</s>	A man is kayaking in rough waters. </s> The man  is riding a bike	0.4666666666666667	1	0.5	0.30780529975891113	False
92	0	entailment	contradiction	entailment	contradiction	0.000605595123488456	0.99993134	Two men in costumes with fake carrot noses, top hats, sunglasses and white fur coats that contain white electrical lights. </s> People in costumes	Two men in costumes with fake carrot noses, top hats, sunglasses and white fur coats that contain white electrical lights. </s>  Two women in costumes	Two men in costumes with fake carrot noses, top hats, sunglasses and white fur coats that contain white electrical lights.</s> People in costumes</s>	Two men in costumes with fake carrot noses, top hats, sunglasses and white fur coats that contain white electrical lights. </s>  Two women in costumes	0.2962962962962963	1	0.5	0.22647714614868164	False
166	0	contradiction	entailment	contradiction	entailment	0.009959653951227665	0.85267144	A black and white picture of a city street with a food vendor in the foreground. </s> The colors has disappeared form the world.	A black and white picture of a city street with a food vendor in the foreground. </s> The  vendor has  on the street.	A black and white picture of a city street with a food vendor in the foreground.</s> The colors has disappeared form the world.</s>	A black and white picture of a city street with a food vendor in the foreground. </s> The  vendor has  on the street.	0.36	1	0.5	0.2721672058105469	False
64	0	contradiction	contradiction	entailment	contradiction	0.9891118407249451	0.9999999	A boy dressed for summer in a green shirt and kahki shorts extends food to a reindeer in a petting zoo. </s> A boy alien dressed for summer in a green shirt and kahki shorts	A boy dressed for summer in a green shirt and kahki shorts extends food to a reindeer in a petting zoo. </s>  A girl dressed for summer in  a green shirt and kahki shorts	A boy dressed for summer in a green shirt and kahki shorts extends food to a reindeer in a petting zoo.</s> A boy alien dressed for summer in a green shirt and kahki shorts</s>	A boy dressed for summer in a green shirt and kahki shorts extends food to a reindeer in a petting zoo. </s>  A girl dressed for summer in  a green shirt and kahki shorts	0.2222222222222222	1	0.5	0.4296987056732178	False
7	0	entailment	contradiction	entailment	contradiction	0.003108435543254018	0.9999944	"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd. </s> The women are wearing clothes"	"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd. </s>  The women are sleeping in bed"	"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.</s> The women are wearing clothes</s>"	"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd. </s>  The women are sleeping in bed"	0.22580645161290322	1	0.5	0.22475409507751465	False
179	0	contradiction	contradiction	contradiction	entailment	6.750292868673569e-06	0.0009951651	A man standing on a street with a suitcase in front of him while another man bends down to look at what is displayed on top of it. </s> Two men lie on tables in the morgue.	A man standing on a street with a suitcase in front of him while another man bends down to look at what is displayed on top of it. </s> Two men  are in the plague.	A man standing on a street with a suitcase in front of him while another man bends down to look at what is displayed on top of it.</s> Two men lie on tables in the morgue.</s>	A man standing on a street with a suitcase in front of him while another man bends down to look at what is displayed on top of it. </s> Two men  are in the plague.	0.23684210526315788	1	0.5	0.2094128131866455	False
89	0	neutral	contradiction	entailment	contradiction	0.10892049968242645	0.9987588	Two men are boxing in fighting arena. </s> TWo men are boxing.	Two men are boxing in fighting arena. </s> Two women are boxing.	Two men are boxing in fighting arena.</s> TWo men are boxing.</s>	Two men are boxing in fighting arena. </s> Two women are boxing.	0.6153846153846154	1	0.5	0.22754287719726562	False
184	0	contradiction	entailment	contradiction	entailment	1.879452793218661e-05	0.9880093	A man wearing a black hat and coat makes a face with a crowd behind him. </s> A man is taking a shower.	A man wearing a black hat and coat makes a face with a crowd behind him. </s> A man  makes a face.	A man wearing a black hat and coat makes a face with a crowd behind him.</s> A man is taking a shower.</s>	A man wearing a black hat and coat makes a face with a crowd behind him. </s> A man  makes a face.	0.3333333333333333	1	0.5	0.24194908142089844	False
262	0	contradiction	entailment	contradiction	entailment	2.514371999495779e-07	0.9705246	"A woman in an American military uniform sits at a table and writes the words ""sad,"" ""depressed,"" and ""hatred"" on a large sheet of white paper. </s> A woman is diving off a mountain."	"A woman in an American military uniform sits at a table and writes the words ""sad,"" ""depressed,"" and ""hatred"" on a large sheet of white paper. </s> A woman  is at a table writing"	"A woman in an American military uniform sits at a table and writes the words ""sad,"" ""depressed,"" and ""hatred"" on a large sheet of white paper.</s> A woman is diving off a mountain.</s>"	"A woman in an American military uniform sits at a table and writes the words ""sad,"" ""depressed,"" and ""hatred"" on a large sheet of white paper. </s> A woman  is at a table writing"	0.18604651162790697	1	0.5	0.23790693283081055	False
227	0	contradiction	contradiction	contradiction	entailment	4.916703619528562e-05	1.9789502e-05	Two children play in the snow by the side of the road. </s> Toddles are roasting marshmallows.	Two children play in the snow by the side of the road. </s>  Cles  sing indoors.	Two children play in the snow by the side of the road.</s> Toddles are roasting marshmallows.</s>	Two children play in the snow by the side of the road. </s>  Cles  sing indoors.	0.5	1	0.5	0.26920413970947266	False
109	0	entailment	contradiction	entailment	contradiction	0.0032289132941514254	0.87166053	two dogs run across the woods. </s> The canines run around in the forest.	two dogs run across the woods. </s> The  canines run  in the grass	two dogs run across the woods.</s> The canines run around in the forest.</s>	two dogs run across the woods. </s> The  canines run  in the grass	0.4666666666666667	1	0.5	0.3513522148132324	False
45	0	entailment	entailment	entailment	contradiction	0.018664855509996414	0.006634295	A man touching a hanging strand of lamps. </s> A man is reaching out to a strand of lamps.	A man touching a hanging strand of lamps. </s> A man  touching a  hanging lamps strand	A man touching a hanging strand of lamps.</s> A man is reaching out to a strand of lamps.</s>	A man touching a hanging strand of lamps. </s> A man  touching a  hanging lamps strand	0.6	1	0.5	0.4826183319091797	False
176	0	entailment	entailment	contradiction	entailment	0.49527719616889954	0.87085557	two male's in a karate class, one who is in the air with a blue and orange belt and one who is about to get kicked in the face. </s> two people do jump kicks	two male's in a karate class, one who is in the air with a blue and orange belt and one who is about to get kicked in the face. </s> two people are indoors	two male's in a karate class, one who is in the air with a blue and orange belt and one who is about to get kicked in the face.</s> two people do jump kicks</s>	two male's in a karate class, one who is in the air with a blue and orange belt and one who is about to get kicked in the face. </s> two people are indoors	0.21052631578947367	1	0.5	0.24693799018859863	False
129	0	entailment	contradiction	entailment	contradiction	0.43435138463974	0.9784257	A small, pale bird bends down to examine a crumb. </s> The bird is on the ground.	A small, pale bird bends down to examine a crumb. </s> The bird is black.	A small, pale bird bends down to examine a crumb.</s> The bird is on the ground.</s>	A small, pale bird bends down to examine a crumb. </s> The bird is black.	0.42105263157894735	1	0.5	0.3579223155975342	False
237	0	neutral	entailment	contradiction	entailment	0.0037241277750581503	0.9197429	A woman swings on a rope overlooking a red farmhouse and gated pastures and tall trees. </s> the woman is hanging out with her kids	A woman swings on a rope overlooking a red farmhouse and gated pastures and tall trees. </s> the woman is  on her swing	A woman swings on a rope overlooking a red farmhouse and gated pastures and tall trees.</s> the woman is hanging out with her kids</s>	A woman swings on a rope overlooking a red farmhouse and gated pastures and tall trees. </s> the woman is  on her swing	0.34615384615384615	1	0.5	0.2285614013671875	False
263	0	contradiction	entailment	contradiction	entailment	0.2747148275375366	0.954912	A businessman in a white sweater conducts necessary business in a plaza using a concrete abutment as a work table. </s> man in suit	A businessman in a white sweater conducts necessary business in a plaza using a concrete abutment as a work table. </s> man doing business	A businessman in a white sweater conducts necessary business in a plaza using a concrete abutment as a work table.</s> man in suit</s>	A businessman in a white sweater conducts necessary business in a plaza using a concrete abutment as a work table. </s> man doing business	0.28	1	0.5	0.20925140380859375	False
272	0	contradiction	contradiction	contradiction	entailment	0.0002611517847981304	0.0025077215	People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. </s> People are taking the elevator.	People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. </s> People are on an elevator.	People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall.</s> People are taking the elevator.</s>	People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. </s> People are on an elevator.	0.27586206896551724	1	0.5	0.23388910293579102	False
191	0	contradiction	entailment	contradiction	entailment	7.152777470764704e-06	0.9809521	A younger couple is walking across a crosswalk outside with a very busy bus stop behind them. </s> There are people inside of a store.	A younger couple is walking across a crosswalk outside with a very busy bus stop behind them. </s>  Two people are  crossing a crosswalk.	A younger couple is walking across a crosswalk outside with a very busy bus stop behind them.</s> There are people inside of a store.</s>	A younger couple is walking across a crosswalk outside with a very busy bus stop behind them. </s>  Two people are  crossing a crosswalk.	0.38461538461538464	1	0.5	0.30020880699157715	False
259	0	contradiction	entailment	contradiction	entailment	0.0002347268455196172	0.97296304	A little boy in a blue shirt is putting some sunglasses up to a window while a lady watches him. </s> A girl puts on some sunglasses	A little boy in a blue shirt is putting some sunglasses up to a window while a lady watches him. </s>  A boy puts up some sunglasses	A little boy in a blue shirt is putting some sunglasses up to a window while a lady watches him.</s> A girl puts on some sunglasses</s>	A little boy in a blue shirt is putting some sunglasses up to a window while a lady watches him. </s>  A boy puts up some sunglasses	0.2857142857142857	1	0.5	0.2713468074798584	False
108	0	entailment	entailment	entailment	contradiction	0.002852714154869318	0.019609135	A man and woman setup a camera. </s> Two people setup a device	A man and woman setup a camera. </s>  A man and woman setup a camera	A man and woman setup a camera.</s> Two people setup a device</s>	A man and woman setup a camera. </s>  A man and woman setup a camera	0.7142857142857143	1	0.5	0.4366152286529541	False
46	0	entailment	contradiction	entailment	contradiction	4.161857577855699e-05	0.99995875	Dog running with a purple toy in the snowy field. </s> A dog is running.	Dog running with a purple toy in the snowy field. </s>  The cat is running in the snow	Dog running with a purple toy in the snowy field.</s> A dog is running.</s>	Dog running with a purple toy in the snowy field. </s>  The cat is running in the snow	0.625	1	0.5	0.3984558582305908	False
153	0	contradiction	entailment	contradiction	entailment	1.8905006982095074e-06	0.9898595	A blond woman with a tattoo of on an angel on her arm walking down the street, a concrete wall in the background. </s> Nobody has a tattoo	A blond woman with a tattoo of on an angel on her arm walking down the street, a concrete wall in the background. </s>  There is a woman outside	A blond woman with a tattoo of on an angel on her arm walking down the street, a concrete wall in the background.</s> Nobody has a tattoo</s>	A blond woman with a tattoo of on an angel on her arm walking down the street, a concrete wall in the background. </s>  There is a woman outside	0.26666666666666666	1	0.5	0.25029730796813965	False
200	0	contradiction	entailment	contradiction	entailment	4.672466729971347e-06	0.9593341	The white dog is pulling a large stick. </s> The dog is taking a nap at the park.	The white dog is pulling a large stick. </s> The dog is  pulling a stick	The white dog is pulling a large stick.</s> The dog is taking a nap at the park.</s>	The white dog is pulling a large stick. </s> The dog is  pulling a stick	0.5263157894736842	1	0.5	0.36783862113952637	False
247	0	contradiction	contradiction	contradiction	entailment	0.0014435829361900687	0.026124416	A singer wearing a leather jacket performs on stage with dramatic lighting behind him. </s> the singer did not show up	A singer wearing a leather jacket performs on stage with dramatic lighting behind him. </s> the singer did not perform well	A singer wearing a leather jacket performs on stage with dramatic lighting behind him.</s> the singer did not show up</s>	A singer wearing a leather jacket performs on stage with dramatic lighting behind him. </s> the singer did not perform well	0.3181818181818182	1	0.5	0.39782094955444336	False
27	0	entailment	contradiction	entailment	contradiction	0.0029807970859110355	0.9975204	An Asian woman in a purple shirt preparing a bowl of food for the younger Asian boy sitting near buy, while an Asian man eats a roll and prepares to take some food up with his chopsticks. </s> A woman is preparing food for a child.	An Asian woman in a purple shirt preparing a bowl of food for the younger Asian boy sitting near buy, while an Asian man eats a roll and prepares to take some food up with his chopsticks. </s>  A woman is preparing  food for a young girl	An Asian woman in a purple shirt preparing a bowl of food for the younger Asian boy sitting near buy, while an Asian man eats a roll and prepares to take some food up with his chopsticks.</s> A woman is preparing food for a child.</s>	An Asian woman in a purple shirt preparing a bowl of food for the younger Asian boy sitting near buy, while an Asian man eats a roll and prepares to take some food up with his chopsticks. </s>  A woman is preparing  food for a young girl	0.125	1	0.5	0.4246249198913574	False
231	0	contradiction	entailment	contradiction	entailment	1.5697476101195207e-06	0.94945383	a woman wearing a pink tank top holding a mug of liquid </s> A woman in a blue tank top holding a car.	a woman wearing a pink tank top holding a mug of liquid </s>  A woman  wearing a  tank top holding a mug	a woman wearing a pink tank top holding a mug of liquid</s> A woman in a blue tank top holding a car.</s>	a woman wearing a pink tank top holding a mug of liquid </s>  A woman  wearing a  tank top holding a mug	0.2916666666666667	1	0.5	0.40796732902526855	False
160	0	contradiction	entailment	contradiction	entailment	4.969719157088548e-06	0.84298	A man with a beard is playing an acoustic guitar on the street. </s> A woman flashes bystanders.	A man with a beard is playing an acoustic guitar on the street. </s>  A musician entertaines street performers.	A man with a beard is playing an acoustic guitar on the street.</s> A woman flashes bystanders.</s>	A man with a beard is playing an acoustic guitar on the street. </s>  A musician entertaines street performers.	0.47368421052631576	1	0.5	0.25155091285705566	False
189	0	contradiction	neutral	contradiction	entailment	3.715592174557969e-05	0.24136241	One man, shirtless, and a woman, clothed, jumping in the water. </s> Two people are in a helicopter, high above the Sahara desert.	One man, shirtless, and a woman, clothed, jumping in the water. </s> Two people  in a  large, high  in the water	One man, shirtless, and a woman, clothed, jumping in the water.</s> Two people are in a helicopter, high above the Sahara desert.</s>	One man, shirtless, and a woman, clothed, jumping in the water. </s> Two people  in a  large, high  in the water	0.3448275862068966	1	0.5	0.37433576583862305	False
226	0	contradiction	entailment	contradiction	entailment	0.0016348563367500901	0.9732342	A large group of people walking in a busy city at night. </s> People are outside in a park.	A large group of people walking in a busy city at night. </s> People are  walking in a city at night	A large group of people walking in a busy city at night.</s> People are outside in a park.</s>	A large group of people walking in a busy city at night. </s> People are  walking in a city at night	0.4	1	0.5	0.40975499153137207	False
37	0	neutral	entailment	entailment	contradiction	0.41447940468788147	0.018189957	A fat woman wearing faint blue top is blowing soap bubble. </s> A fat woman is wearing a shirt.	A fat woman wearing faint blue top is blowing soap bubble. </s> A fat woman  is wearing a blue top	A fat woman wearing faint blue top is blowing soap bubble.</s> A fat woman is wearing a shirt.</s>	A fat woman wearing faint blue top is blowing soap bubble. </s> A fat woman  is wearing a blue top	0.3	1	0.5	0.363461971282959	False
209	0	contradiction	entailment	contradiction	entailment	0.0003008382045663893	0.9129159	A photo of a woman in a black coat standing in front of a large two-paneled photo depicting a woman in a gray dress looking down with her hand in a bag. </s> The photo was of two men.	A photo of a woman in a black coat standing in front of a large two-paneled photo depicting a woman in a gray dress looking down with her hand in a bag. </s> The photo is being taken.	A photo of a woman in a black coat standing in front of a large two-paneled photo depicting a woman in a gray dress looking down with her hand in a bag.</s> The photo was of two men.</s>	A photo of a woman in a black coat standing in front of a large two-paneled photo depicting a woman in a gray dress looking down with her hand in a bag. </s> The photo is being taken.	0.21428571428571427	1	0.5	0.15619182586669922	False
97	0	entailment	contradiction	entailment	contradiction	0.0006518194568343461	0.99998176	A man in jeans and a brown shirt jumps high in the air in a living room that has a fireplace and wooden floor. </s> a guy in brown jumps up in a room with a  wood floor	A man in jeans and a brown shirt jumps high in the air in a living room that has a fireplace and wooden floor. </s>  A woman jumps  high in a  living room that has a  fireplace and wooden floor	A man in jeans and a brown shirt jumps high in the air in a living room that has a fireplace and wooden floor.</s> a guy in brown jumps up in a room with a wood floor</s>	A man in jeans and a brown shirt jumps high in the air in a living room that has a fireplace and wooden floor. </s>  A woman jumps  high in a  living room that has a  fireplace and wooden floor	0.38461538461538464	1	0.5	0.3954753875732422	False
